grid_ID,Y_centroid_UTM_lat,X_centroid_UTM_lon,sst_clim,chlor_clim,bath,bath_buff_500
431,6310433.021,533063.5633,7.510865211,5.278384686,-319,-314
432,6310433.021,534288.5633,7.510865211,5.278384686,-330,-332.5
433,6310433.021,535513.5633,7.388669014,5.752024174,-339,-338.5
434,6310433.021,536738.5633,7.388669014,5.752024174,-318,-318
435,6310433.021,537963.5633,7.388669014,5.752024174,-301,-291
436,6310433.021,539188.5633,7.388669014,5.752024174,-229,-240
437,6311076.172,517433.1172,6.697955132,NA,-209,-209
438,6311071.021,518363.5633,7.25372839,5.192373276,-443,-385
439,6311071.021,519588.5633,7.25372839,5.192373276,-636,-636
440,6311071.021,520813.5633,7.274085045,5.345247746,-705,-703.5
441,6311071.021,522038.5633,7.274085045,5.345247746,-704,-704
442,6311071.021,523263.5633,7.274085045,5.345247746,-633,-604
443,6311071.021,524488.5633,7.274085045,5.345247746,-424,-424
444,6311071.021,525713.5633,7.279105186,5.090938091,-231,-231
445,6311071.021,526938.5633,7.279105186,5.090938091,-18,-16
446,6311071.021,528163.5633,7.279105186,5.090938091,-71,-71
447,6311071.021,529388.5633,7.279105186,5.090938091,-135,-157
448,6311071.021,530613.5633,7.510865211,5.278384686,-256,-256
449,6311071.021,531838.5633,7.510865211,5.278384686,-301,-301
450,6311071.021,533063.5633,7.510865211,5.278384686,-325,-325
451,6311071.021,534288.5633,7.510865211,5.278384686,-330,-330
452,6311071.021,535513.5633,7.388669014,5.752024174,-337,-337
453,6311071.021,536738.5633,7.388669014,5.752024174,-325,-321.5
454,6311071.021,537963.5633,7.388669014,5.752024174,-316,-316
455,6311071.021,539188.5633,7.388669014,5.752024174,-229,-243
456,6311795.853,516207.4659,6.697955132,NA,79,71.5
457,6311751.39,517214.8575,6.697955132,NA,1,-104
458,6311709.021,518363.5633,7.25372839,5.192373276,-443,-385
459,6311709.021,519588.5633,7.25372839,5.192373276,-636,-636
460,6311709.021,520813.5633,7.274085045,5.345247746,-705,-703.5
461,6311709.021,522038.5633,7.274085045,5.345247746,-704,-704
462,6311709.021,523263.5633,7.274085045,5.345247746,-633,-604
463,6311709.021,524488.5633,7.274085045,5.345247746,-424,-458.5
464,6311709.021,525713.5633,7.279105186,5.090938091,-231,-171
465,6311709.021,526938.5633,7.279105186,5.090938091,-18,-16
466,6311709.021,528163.5633,7.279105186,5.090938091,-71,-71
467,6311709.021,529388.5633,7.279105186,5.090938091,-135,-157
468,6311709.021,530613.5633,7.510865211,5.278384686,-256,-256
469,6311709.021,531838.5633,7.510865211,5.278384686,-301,-303.5
470,6311709.021,533063.5633,7.510865211,5.278384686,-325,-319
471,6311709.021,534288.5633,7.510865211,5.278384686,-330,-331.5
472,6311709.021,535513.5633,7.388669014,5.752024174,-337,-335.5
473,6311709.021,536738.5633,7.388669014,5.752024174,-325,-325
474,6311709.021,537963.5633,7.388669014,5.752024174,-316,-307
475,6311709.021,539188.5633,7.388669014,5.752024174,-257,-268
476,6312280.063,516328.1686,6.697955132,NA,-81,-37
477,6312347.021,517138.5633,6.697955132,NA,-160,-213.5
478,6312347.021,518363.5633,7.25372839,5.192373276,-491,-436
479,6312347.021,519588.5633,7.25372839,5.192373276,-657,-671
480,6312347.021,520813.5633,7.274085045,5.345247746,-703,-705.5
481,6312347.021,522038.5633,7.274085045,5.345247746,-691,-694
482,6312347.021,523263.5633,7.274085045,5.345247746,-589,-531.5
483,6312347.021,524488.5633,7.274085045,5.345247746,-303,-343.5
484,6312347.021,525713.5633,7.279105186,5.090938091,-137,-100
485,6312347.021,526938.5633,7.279105186,5.090938091,-21,-20.5
486,6312347.021,528163.5633,7.279105186,5.090938091,-62,-75
487,6312347.021,529388.5633,7.279105186,5.090938091,-108,-126
488,6312347.021,530613.5633,7.510865211,5.278384686,-218,-197.5
489,6312347.021,531838.5633,7.510865211,5.278384686,-288,-293
490,6312347.021,533063.5633,7.510865211,5.278384686,-316,-309.5
491,6312347.021,534288.5633,7.510865211,5.278384686,-321,-322
492,6312347.021,535513.5633,7.388669014,5.752024174,-330,-328
493,6312347.021,536738.5633,7.388669014,5.752024174,-327,-327
494,6312347.021,537963.5633,7.388669014,5.752024174,-320,-314.5
495,6312347.021,539188.5633,7.388669014,5.752024174,-283,-290.5
496,6312921.404,516473.2355,NA,NA,-125,-125
497,6312985.021,517138.5633,NA,NA,-207,-264.5
498,6312985.021,518363.5633,7.025331974,5.828404903,-530,-482
499,6312985.021,519588.5633,7.025331974,5.828404903,-661,-661
500,6312985.021,520813.5633,6.913230419,5.887671471,-694,-697.5
501,6312985.021,522038.5633,6.913230419,5.887671471,-671,-671
502,6312985.021,523263.5633,6.913230419,5.887671471,-566,-490.5
503,6312985.021,524488.5633,6.913230419,5.887671471,-203,-203
504,6312985.021,525713.5633,6.858999252,6.139988899,-68,-52
505,6312985.021,526938.5633,6.858999252,6.139988899,-40,-19.5
506,6312985.021,528163.5633,6.858999252,6.139988899,-69,-69
507,6312985.021,529388.5633,6.858999252,6.139988899,-100,-109
508,6312985.021,530613.5633,7.318771362,5.683192253,-176,-176
509,6312985.021,531838.5633,7.318771362,5.683192253,-244,-253
510,6312985.021,533063.5633,7.318771362,5.683192253,-287,-287
511,6312985.021,534288.5633,7.318771362,5.683192253,-304,-304
512,6312985.021,535513.5633,7.639793873,5.462130547,-322,-320
513,6312985.021,536738.5633,7.639793873,5.462130547,-325,-325
514,6312985.021,537963.5633,7.639793873,5.462130547,-321,-318.5
515,6312985.021,539188.5633,7.639793873,5.462130547,-304,-304
516,6313919.086,515250.9527,NA,NA,12,11
517,6313750.088,516080.8831,NA,NA,5,5
518,6313623.021,517138.5633,NA,NA,-207,-207
519,6313623.021,518363.5633,7.025331974,5.828404903,-530,-530
520,6313623.021,519588.5633,7.025331974,5.828404903,-661,-661
521,6313623.021,520813.5633,6.913230419,5.887671471,-694,-697.5
522,6313623.021,522038.5633,6.913230419,5.887671471,-671,-671
523,6313623.021,523263.5633,6.913230419,5.887671471,-566,-490.5
524,6313623.021,524488.5633,6.913230419,5.887671471,-203,-203
525,6313623.021,525713.5633,6.858999252,6.139988899,-68,-68
526,6313623.021,526938.5633,6.858999252,6.139988899,-40,-19.5
527,6313623.021,528163.5633,6.858999252,6.139988899,-69,-69
528,6313623.021,529388.5633,6.858999252,6.139988899,-100,-109
529,6313623.021,530613.5633,7.318771362,5.683192253,-176,-176
530,6313623.021,531838.5633,7.318771362,5.683192253,-244,-253
531,6313623.021,533063.5633,7.318771362,5.683192253,-287,-280.5
532,6313623.021,534288.5633,7.318771362,5.683192253,-304,-304
533,6313623.021,535513.5633,7.639793873,5.462130547,-322,-320
534,6313623.021,536738.5633,7.639793873,5.462130547,-325,-325
535,6313623.021,537963.5633,7.639793873,5.462130547,-321,-318.5
536,6313623.021,539188.5633,7.639793873,5.462130547,-304,-307.5
537,6314296.05,515159.2536,NA,NA,10,11
538,6314276.518,515895.3418,NA,NA,5,8.5
539,6314261.021,517138.5633,NA,NA,-273,-327
540,6314261.021,518363.5633,7.025331974,5.828404903,-570,-532
541,6314261.021,519588.5633,7.025331974,5.828404903,-671,-679
542,6314261.021,520813.5633,6.913230419,5.887671471,-680,-690
543,6314261.021,522038.5633,6.913230419,5.887671471,-652,-652
544,6314261.021,523263.5633,6.913230419,5.887671471,-488,-416.5
545,6314261.021,524488.5633,6.913230419,5.887671471,-137,-189
546,6314261.021,525713.5633,6.858999252,6.139988899,-10,-6
547,6314261.021,526938.5633,6.858999252,6.139988899,-44,-35.5
548,6314261.021,528163.5633,6.858999252,6.139988899,-65,-71
549,6314261.021,529388.5633,6.858999252,6.139988899,-102,-97
550,6314261.021,530613.5633,7.318771362,5.683192253,-144,-129
551,6314261.021,531838.5633,7.318771362,5.683192253,-203,-213.5
552,6314261.021,533063.5633,7.318771362,5.683192253,-258,-249.5
553,6314261.021,534288.5633,7.318771362,5.683192253,-287,-293
554,6314261.021,535513.5633,7.639793873,5.462130547,-317,-313.5
555,6314261.021,536738.5633,7.639793873,5.462130547,-323,-323
556,6314261.021,537963.5633,7.639793873,5.462130547,-324,-323
557,6314261.021,539188.5633,7.639793873,5.462130547,-319,-321.5
558,6314684.368,515184.976,NA,NA,118,74
559,6314857.413,516010.9304,NA,NA,-39,-39
560,6314899.021,517138.5633,NA,NA,-310,-368
561,6314899.021,518363.5633,7.025331974,5.828404903,-590,-561.5
562,6314899.021,519588.5633,7.025331974,5.828404903,-665,-668.5
563,6314899.021,520813.5633,6.913230419,5.887671471,-650,-661
564,6314899.021,522038.5633,6.913230419,5.887671471,-591,-591
565,6314899.021,523263.5633,6.913230419,5.887671471,-429,-375
566,6314899.021,524488.5633,6.913230419,5.887671471,-142,-184.5
567,6314899.021,525713.5633,6.858999252,6.139988899,-35,-26.5
568,6314899.021,526938.5633,6.858999252,6.139988899,-54,-49.5
569,6314899.021,528163.5633,6.858999252,6.139988899,-58,-58
570,6314899.021,529388.5633,6.858999252,6.139988899,-87,-81.5
571,6314899.021,530613.5633,7.318771362,5.683192253,-123,-123
572,6314899.021,531838.5633,7.318771362,5.683192253,-169,-179
573,6314899.021,533063.5633,7.318771362,5.683192253,-226,-216.5
574,6314899.021,534288.5633,7.318771362,5.683192253,-270,-270
575,6314899.021,535513.5633,7.639793873,5.462130547,-315,-309.5
576,6314899.021,536738.5633,7.639793873,5.462130547,-320,-320
577,6314899.021,537963.5633,7.639793873,5.462130547,-329,-328
578,6314899.021,539188.5633,7.639793873,5.462130547,-327,-327
579,6315527.27,516279.7021,NA,NA,-190,-190
580,6315537.021,517138.5633,NA,NA,-310,-310
581,6315537.021,518363.5633,7.025331974,5.828404903,-590,-590
582,6315537.021,519588.5633,7.025331974,5.828404903,-665,-665
583,6315537.021,520813.5633,6.913230419,5.887671471,-650,-650
584,6315537.021,522038.5633,6.913230419,5.887671471,-591,-591
585,6315537.021,523263.5633,6.913230419,5.887671471,-429,-375
586,6315537.021,524488.5633,6.913230419,5.887671471,-142,-142
587,6315537.021,525713.5633,6.858999252,6.139988899,-35,-35
588,6315537.021,526938.5633,6.858999252,6.139988899,-54,-54
589,6315537.021,528163.5633,6.858999252,6.139988899,-58,-58
590,6315537.021,529388.5633,6.858999252,6.139988899,-87,-81.5
591,6315537.021,530613.5633,7.318771362,5.683192253,-123,-123
592,6315537.021,531838.5633,7.318771362,5.683192253,-169,-179
593,6315537.021,533063.5633,7.318771362,5.683192253,-226,-226
594,6315537.021,534288.5633,7.318771362,5.683192253,-270,-270
595,6315537.021,535513.5633,7.639793873,5.462130547,-315,-309.5
596,6315537.021,536738.5633,7.639793873,5.462130547,-320,-320
597,6315537.021,537963.5633,7.639793873,5.462130547,-329,-328
598,6315537.021,539188.5633,7.639793873,5.462130547,-327,-327
599,6316178.006,516278.6536,NA,NA,-218,-102.5
600,6316175.021,517138.5633,NA,NA,-348,-410
601,6316175.021,518363.5633,7.025331974,5.828404903,-625,-608
602,6316175.021,519588.5633,7.025331974,5.828404903,-664,-661
603,6316175.021,520813.5633,6.913230419,5.887671471,-616,-632
604,6316175.021,522038.5633,6.913230419,5.887671471,-538,-538
605,6316175.021,523263.5633,6.913230419,5.887671471,-377,-336
606,6316175.021,524488.5633,6.913230419,5.887671471,-145,-178
607,6316175.021,525713.5633,6.858999252,6.139988899,-66,-65
608,6316175.021,526938.5633,6.858999252,6.139988899,-67,-74
609,6316175.021,528163.5633,6.858999252,6.139988899,-46,-49
610,6316175.021,529388.5633,6.858999252,6.139988899,-73,-66
611,6316175.021,530613.5633,7.318771362,5.683192253,-105,-96
612,6316175.021,531838.5633,7.318771362,5.683192253,-138,-147
613,6316175.021,533063.5633,7.318771362,5.683192253,-193,-183
614,6316175.021,534288.5633,7.318771362,5.683192253,-250,-265.5
615,6316175.021,535513.5633,7.639793873,5.462130547,-309,-302.5
616,6316175.021,536738.5633,7.639793873,5.462130547,-314,-318.5
617,6316175.021,537963.5633,7.639793873,5.462130547,-326,-327
618,6316175.021,539188.5633,7.639793873,5.462130547,-332,-331.5
619,6316792.995,516314.8024,NA,NA,-247,-122.5
620,6316813.021,517138.5633,NA,NA,-382,-440
621,6316813.021,518363.5633,7.025331974,5.828404903,-634,-613
622,6316813.021,519588.5633,7.025331974,5.828404903,-654,-644.5
623,6316813.021,520813.5633,6.913230419,5.887671471,-575,-592.5
624,6316813.021,522038.5633,6.913230419,5.887671471,-442,-442
625,6316813.021,523263.5633,6.913230419,5.887671471,-312,-284
626,6316813.021,524488.5633,6.913230419,5.887671471,-97,-135
627,6316813.021,525713.5633,6.858999252,6.139988899,-39,-43
628,6316813.021,526938.5633,6.858999252,6.139988899,-66,-65
629,6316813.021,528163.5633,6.858999252,6.139988899,-35,-37
630,6316813.021,529388.5633,6.858999252,6.139988899,-62,-55
631,6316813.021,530613.5633,7.318771362,5.683192253,-86,-86
632,6316813.021,531838.5633,7.318771362,5.683192253,-112,-119.5
633,6316813.021,533063.5633,7.318771362,5.683192253,-158,-148.5
634,6316813.021,534288.5633,7.318771362,5.683192253,-208,-225
635,6316813.021,535513.5633,7.639793873,5.462130547,-282,-277
636,6316813.021,536738.5633,7.639793873,5.462130547,-300,-300
637,6316813.021,537963.5633,7.639793873,5.462130547,-320,-322.5
638,6316813.021,539188.5633,7.639793873,5.462130547,-334,-334
639,6317428.945,516388.9382,7.102732658,4.221313,-281,-264
640,6317451.021,517138.5633,7.102732658,4.221313,-422,-422
641,6317451.021,518363.5633,6.85342741,4.420865536,-655,-655
642,6317451.021,519588.5633,6.85342741,4.420865536,-651,-652.5
643,6317451.021,520813.5633,6.85342741,4.420865536,-512,-512
644,6317451.021,522038.5633,6.85342741,4.420865536,-339,-390.5
645,6317451.021,523263.5633,6.913230419,5.887671471,-312,-312
646,6317451.021,524488.5633,6.913230419,5.887671471,-97,-73
647,6317451.021,525713.5633,6.858999252,6.139988899,-39,-39
648,6317451.021,526938.5633,6.858999252,6.139988899,-66,-66
649,6317451.021,528163.5633,6.858999252,6.139988899,-35,-26.5
650,6317451.021,529388.5633,6.858999252,6.139988899,-62,-62
651,6317451.021,530613.5633,7.318771362,5.683192253,-86,-86
652,6317451.021,531838.5633,7.318771362,5.683192253,-112,-112
653,6317451.021,533063.5633,7.318771362,5.683192253,-158,-158
654,6317451.021,534288.5633,7.318771362,5.683192253,-208,-208
655,6317451.021,535513.5633,7.639793873,5.462130547,-282,-282
656,6317451.021,536738.5633,7.639793873,5.462130547,-300,-300
657,6317451.021,537963.5633,7.639793873,5.462130547,-320,-322.5
658,6317451.021,539188.5633,7.639793873,5.462130547,-334,-334
659,6318105.225,516392.9679,7.102732658,4.221313,-281,-281
660,6318089.021,517138.5633,7.102732658,4.221313,-422,-480
661,6318089.021,518363.5633,6.85342741,4.420865536,-655,-641.5
662,6318089.021,519588.5633,6.85342741,4.420865536,-651,-633.5
663,6318089.021,520813.5633,6.85342741,4.420865536,-512,-540.5
664,6318089.021,522038.5633,6.85342741,4.420865536,-339,-339
665,6318089.021,523263.5633,6.218333721,8.032094955,-234,-223.5
666,6318089.021,524488.5633,6.218333721,8.032094955,-49,-87
667,6318089.021,525713.5633,6.531632423,6.574175835,-15,-17
668,6318089.021,526938.5633,6.531632423,6.574175835,-45,-43.5
669,6318089.021,528163.5633,6.531632423,6.574175835,-18,-21.5
670,6318089.021,529388.5633,6.531632423,6.574175835,-49,-42
671,6318089.021,530613.5633,7.368863106,6.219594002,-67,-67
672,6318089.021,531838.5633,7.368863106,6.219594002,-88,-95.5
673,6318089.021,533063.5633,7.368863106,6.219594002,-127,-121.5
674,6318089.021,534288.5633,7.368863106,6.219594002,-159,-178
675,6318089.021,535513.5633,7.537181377,6.109377384,-249,-238.5
676,6318089.021,536738.5633,7.537181377,6.109377384,-282,-290.5
677,6318089.021,537963.5633,7.537181377,6.109377384,-322,-317.5
678,6318089.021,539188.5633,7.537181377,6.109377384,-334,-332.5
679,6318784.095,516229.4638,7.102732658,4.221313,-350,-247.5
680,6318727.021,517138.5633,7.102732658,4.221313,-482,-535.5
681,6318727.021,518363.5633,6.85342741,4.420865536,-680,-676.5
682,6318727.021,519588.5633,6.85342741,4.420865536,-644,-623.5
683,6318727.021,520813.5633,6.85342741,4.420865536,-467,-510.5
684,6318727.021,522038.5633,6.85342741,4.420865536,-234,-188
685,6318727.021,523263.5633,6.218333721,8.032094955,-125,-61.5
686,6318727.021,524488.5633,6.218333721,8.032094955,-20,-35
687,6318727.021,525713.5633,6.531632423,6.574175835,-2,-6
688,6318727.021,526938.5633,6.531632423,6.574175835,-40,-39
689,6318727.021,528163.5633,6.531632423,6.574175835,-17,-16.5
690,6318727.021,529388.5633,6.531632423,6.574175835,-35,-29.5
691,6318727.021,530613.5633,7.368863106,6.219594002,-39,-39
692,6318727.021,531838.5633,7.368863106,6.219594002,-64,-72.5
693,6318727.021,533063.5633,7.368863106,6.219594002,-112,-104.5
694,6318727.021,534288.5633,7.368863106,6.219594002,-117,-136.5
695,6318727.021,535513.5633,7.537181377,6.109377384,-217,-202.5
696,6318727.021,536738.5633,7.537181377,6.109377384,-265,-265
697,6318727.021,537963.5633,7.537181377,6.109377384,-318,-312.5
698,6318727.021,539188.5633,7.537181377,6.109377384,-335,-335
699,6319355.325,516120.9776,7.102732658,4.221313,-243,-243
700,6319365.021,517138.5633,7.102732658,4.221313,-549,-594
701,6319365.021,518363.5633,6.85342741,4.420865536,-692,-692
702,6319365.021,519588.5633,6.85342741,4.420865536,-635,-635
703,6319365.021,520813.5633,6.85342741,4.420865536,-437,-437
704,6319365.021,522038.5633,6.85342741,4.420865536,-203,-203
705,6319362.815,523085.71,6.218333721,8.032094955,6,6
706,6319357.599,524509.4738,6.218333721,8.032094955,-13,-13
707,6319365.021,525713.5633,6.531632423,6.574175835,-8,-8
708,6319365.021,526938.5633,6.531632423,6.574175835,-26,-26
709,6319365.021,528163.5633,6.531632423,6.574175835,-16,-16.5
710,6319365.021,529388.5633,6.531632423,6.574175835,-19,-19
711,6319365.021,530613.5633,7.368863106,6.219594002,-10,-24.5
712,6319365.021,531838.5633,7.368863106,6.219594002,-36,-36
713,6319365.021,533063.5633,7.368863106,6.219594002,-112,-97
714,6319365.021,534288.5633,7.368863106,6.219594002,-117,-106
715,6319365.021,535513.5633,7.537181377,6.109377384,-217,-217
716,6319365.021,536738.5633,7.537181377,6.109377384,-265,-265
717,6319365.021,537963.5633,7.537181377,6.109377384,-318,-312.5
718,6319365.021,539188.5633,7.537181377,6.109377384,-335,-335
719,6320211.236,514906.0097,7.102732658,4.221313,21,72
720,6320029.142,515981.5218,7.102732658,4.221313,-243,-243
721,6320003.021,517138.5633,7.102732658,4.221313,-549,-594
722,6320003.021,518363.5633,6.85342741,4.420865536,-692,-693
723,6320003.021,519588.5633,6.85342741,4.420865536,-635,-610.5
724,6320003.021,520813.5633,6.85342741,4.420865536,-437,-484
725,6320003.021,522038.5633,6.85342741,4.420865536,-203,-203
726,6320006.114,523170.7859,6.218333721,8.032094955,6,16.5
727,6319987.229,524632.2942,6.218333721,8.032094955,-13,-11
728,6320003.021,525713.5633,6.531632423,6.574175835,-8,-2
729,6319987.923,527027.4009,6.531632423,6.574175835,-26,-26
730,6319997.654,528167.9077,6.531632423,6.574175835,-16,-11.5
731,6320003.021,529388.5633,6.531632423,6.574175835,-19,-14
732,6319962.959,530595.5756,7.368863106,6.219594002,-10,-10
733,6319990.544,531861.619,7.368863106,6.219594002,-36,-47
734,6320003.021,533063.5633,7.368863106,6.219594002,-82,-77
735,6320003.021,534288.5633,7.368863106,6.219594002,-95,-109
736,6320003.021,535513.5633,7.537181377,6.109377384,-185,-168.5
737,6320003.021,536738.5633,7.537181377,6.109377384,-248,-265
738,6320003.021,537963.5633,7.537181377,6.109377384,-313,-305.5
