"","grid_ID","adjusted_count_sum","count_sum","Y_centroid_UTM_lat","X_centroid_UTM_lon","sst_clim","chlor_clim","bath","bath_buff_500"
"353",353,0,0,6307881.021,533063.5633,7.295269966,5.982833385,-296,-291.5
"354",354,0,0,6307881.021,534288.5633,7.295269966,5.982833385,-310,-311
"355",355,0,0,6307881.021,535513.5633,7.295269966,5.982833385,-303,-295.5
"356",356,0,0,6307881.021,536738.5633,6.748994827,4.804764748,-224,-240
"357",357,0,0,6307881.021,537963.5633,6.748994827,4.804764748,-172,-152
"358",358,0,0,6307881.021,539188.5633,6.748994827,4.804764748,-80,-87.5
"359",359,0,0,6308649.573,516342.3447,6.697955132,NA,15,17
"360",360,0,0,6308447.399,517134.621,6.697955132,NA,10,-30.5
"361",361,0,0,6308519.021,518363.5633,7.25372839,5.192373276,-303,-245
"362",362,0,0,6308519.021,519588.5633,7.25372839,5.192373276,-541,-579.5
"363",363,0,0,6308519.021,520813.5633,7.274085045,5.345247746,-704,-694.5
"364",364,0,0,6308519.021,522038.5633,7.274085045,5.345247746,-739,-730
"365",365,0,0,6308519.021,523263.5633,7.274085045,5.345247746,-740,-739
"366",366,0,0,6308519.021,524488.5633,7.274085045,5.345247746,-678,-691
"367",367,0,0,6308519.021,525713.5633,7.279105186,5.090938091,-551,-489.5
"368",368,0,0,6308519.021,526938.5633,7.279105186,5.090938091,-212,-246.5
"369",369,0,0,6308519.021,528163.5633,7.279105186,5.090938091,-149,-149
"370",370,0,0,6308519.021,529388.5633,7.279105186,5.090938091,-148,-175
"371",371,0,0,6308519.021,530613.5633,7.510865211,5.278384686,-240,-231
"372",372,0,0,6308519.021,531838.5633,7.510865211,5.278384686,-271,-277
"373",373,0,0,6308519.021,533063.5633,7.510865211,5.278384686,-306,-301
"374",374,0,0,6308519.021,534288.5633,7.510865211,5.278384686,-325,-325
"375",375,0,0,6308519.021,535513.5633,7.388669014,5.752024174,-325,-327
"376",376,0,0,6308519.021,536738.5633,7.388669014,5.752024174,-277,-277
"377",377,0,0,6308519.021,537963.5633,7.388669014,5.752024174,-252,-227
"378",378,0,0,6308519.021,539188.5633,7.388669014,5.752024174,-130,-139.5
"379",379,0,0,6308869.719,516304.7526,6.697955132,NA,15,17
"380",380,0,0,6309159.995,517673.6294,6.697955132,NA,-123,-123
"381",381,0,0,6309157.021,518363.5633,7.25372839,5.192373276,-357,-357
"382",382,0,0,6309157.021,519588.5633,7.25372839,5.192373276,-586,-586
"383",383,0,0,6309157.021,520813.5633,7.274085045,5.345247746,-702,-692
"384",384,0,0,6309157.021,522038.5633,7.274085045,5.345247746,-722,-722
"385",385,0,0,6309157.021,523263.5633,7.274085045,5.345247746,-704,-704
"386",386,0,0,6309157.021,524488.5633,7.274085045,5.345247746,-614,-614
"387",387,0,0,6309157.021,525713.5633,7.279105186,5.090938091,-442,-442
"388",388,0,0,6309157.021,526938.5633,7.279105186,5.090938091,-122,-122
"389",389,0,0,6309157.021,528163.5633,7.279105186,5.090938091,-124,-136.5
"390",390,0,0,6309157.021,529388.5633,7.279105186,5.090938091,-167,-167
"391",391,0,0,6309157.021,530613.5633,7.510865211,5.278384686,-250,-245
"392",392,0,0,6309157.021,531838.5633,7.510865211,5.278384686,-271,-275
"393",393,0,0,6309157.021,533063.5633,7.510865211,5.278384686,-306,-306
"394",394,0,0,6309157.021,534288.5633,7.510865211,5.278384686,-325,-327
"395",395,0,0,6309157.021,535513.5633,7.388669014,5.752024174,-325,-325
"396",396,0,0,6309157.021,536738.5633,7.388669014,5.752024174,-277,-277
"397",397,0,0,6309157.021,537963.5633,7.388669014,5.752024174,-252,-252
"398",398,0,0,6309157.021,539188.5633,7.388669014,5.752024174,-130,-130
"399",399,0,0,6309848.613,517472.3585,6.697955132,NA,-123,-123
"400",400,0,0,6309795.021,518363.5633,7.25372839,5.192373276,-357,-299
"401",401,0,0,6309795.021,519588.5633,7.25372839,5.192373276,-586,-586
"402",402,0,0,6309795.021,520813.5633,7.274085045,5.345247746,-702,-692
"403",403,0,0,6309795.021,522038.5633,7.274085045,5.345247746,-722,-722
"404",404,0,0,6309795.021,523263.5633,7.274085045,5.345247746,-704,-693.5
"405",405,0,0,6309795.021,524488.5633,7.274085045,5.345247746,-614,-631
"406",406,0,0,6309795.021,525713.5633,7.279105186,5.090938091,-442,-369
"407",407,0,0,6309795.021,526938.5633,7.279105186,5.090938091,-122,-132.5
"408",408,0,0,6309795.021,528163.5633,7.279105186,5.090938091,-124,-124
"409",409,0,0,6309795.021,529388.5633,7.279105186,5.090938091,-167,-198.5
"410",410,0,0,6309795.021,530613.5633,7.510865211,5.278384686,-250,-244
"411",411,0,0,6309795.021,531838.5633,7.510865211,5.278384686,-279,-285.5
"412",412,0,0,6309795.021,533063.5633,7.510865211,5.278384686,-312,-307.5
"413",413,0,0,6309795.021,534288.5633,7.510865211,5.278384686,-329,-332
"414",414,0,0,6309795.021,535513.5633,7.388669014,5.752024174,-344,-341.5
"415",415,0,0,6309795.021,536738.5633,7.388669014,5.752024174,-305,-313
"416",416,0,0,6309795.021,537963.5633,7.388669014,5.752024174,-283,-272
"417",417,0,0,6309795.021,539188.5633,7.388669014,5.752024174,-174,-191.5
"418",418,0,0,6310438.725,517463.8713,6.697955132,NA,-164,-76.5
"419",419,0,0,6310433.021,518363.5633,7.25372839,5.192373276,-399,-341
"420",420,0,0,6310433.021,519588.5633,7.25372839,5.192373276,-604,-629
"421",421,0,0,6310433.021,520813.5633,7.274085045,5.345247746,-701,-694
"422",422,0,0,6310433.021,522038.5633,7.274085045,5.345247746,-709,-708.5
"423",423,0,0,6310433.021,523263.5633,7.274085045,5.345247746,-668,-649
"424",424,0,0,6310433.021,524488.5633,7.274085045,5.345247746,-532,-555.5
"425",425,0,0,6310433.021,525713.5633,7.279105186,5.090938091,-332,-264
"426",426,0,0,6310433.021,526938.5633,7.279105186,5.090938091,-64,-70
"427",427,0,0,6310433.021,528163.5633,7.279105186,5.090938091,-108,-117.5
"428",428,0,0,6310433.021,529388.5633,7.279105186,5.090938091,-159,-182
"429",429,0,0,6310433.021,530613.5633,7.510865211,5.278384686,-256,-245
"430",430,0,0,6310433.021,531838.5633,7.510865211,5.278384686,-291,-295.5
"431",431,0,0,6310433.021,533063.5633,7.510865211,5.278384686,-319,-314
"432",432,0,0,6310433.021,534288.5633,7.510865211,5.278384686,-330,-332.5
"433",433,0,0,6310433.021,535513.5633,7.388669014,5.752024174,-339,-338.5
"434",434,0,0,6310433.021,536738.5633,7.388669014,5.752024174,-318,-318
"435",435,0,0,6310433.021,537963.5633,7.388669014,5.752024174,-301,-291
"436",436,0,0,6310433.021,539188.5633,7.388669014,5.752024174,-229,-240
"437",437,0,0,6311076.172,517433.1172,6.697955132,NA,-209,-209
"438",438,0,0,6311071.021,518363.5633,7.25372839,5.192373276,-443,-385
"439",439,0,0,6311071.021,519588.5633,7.25372839,5.192373276,-636,-636
"440",440,0,0,6311071.021,520813.5633,7.274085045,5.345247746,-705,-703.5
"441",441,0,0,6311071.021,522038.5633,7.274085045,5.345247746,-704,-704
"442",442,0,0,6311071.021,523263.5633,7.274085045,5.345247746,-633,-604
"443",443,0,0,6311071.021,524488.5633,7.274085045,5.345247746,-424,-424
"444",444,0,0,6311071.021,525713.5633,7.279105186,5.090938091,-231,-231
"445",445,0,0,6311071.021,526938.5633,7.279105186,5.090938091,-18,-16
"446",446,0,0,6311071.021,528163.5633,7.279105186,5.090938091,-71,-71
"447",447,0,0,6311071.021,529388.5633,7.279105186,5.090938091,-135,-157
"448",448,0,0,6311071.021,530613.5633,7.510865211,5.278384686,-256,-256
"449",449,0,0,6311071.021,531838.5633,7.510865211,5.278384686,-301,-301
"450",450,0,0,6311071.021,533063.5633,7.510865211,5.278384686,-325,-325
"451",451,0,0,6311071.021,534288.5633,7.510865211,5.278384686,-330,-330
"452",452,0,0,6311071.021,535513.5633,7.388669014,5.752024174,-337,-337
"453",453,0,0,6311071.021,536738.5633,7.388669014,5.752024174,-325,-321.5
"454",454,0,0,6311071.021,537963.5633,7.388669014,5.752024174,-316,-316
"455",455,0,0,6311071.021,539188.5633,7.388669014,5.752024174,-229,-243
"456",456,0,0,6311795.853,516207.4659,6.697955132,NA,79,71.5
"457",457,0,0,6311751.39,517214.8575,6.697955132,NA,1,-104
"458",458,0,0,6311709.021,518363.5633,7.25372839,5.192373276,-443,-385
"459",459,0,0,6311709.021,519588.5633,7.25372839,5.192373276,-636,-636
"460",460,0,0,6311709.021,520813.5633,7.274085045,5.345247746,-705,-703.5
"461",461,0,0,6311709.021,522038.5633,7.274085045,5.345247746,-704,-704
"462",462,0,0,6311709.021,523263.5633,7.274085045,5.345247746,-633,-604
"463",463,0,0,6311709.021,524488.5633,7.274085045,5.345247746,-424,-458.5
"464",464,0,0,6311709.021,525713.5633,7.279105186,5.090938091,-231,-171
"465",465,0,0,6311709.021,526938.5633,7.279105186,5.090938091,-18,-16
"466",466,0,0,6311709.021,528163.5633,7.279105186,5.090938091,-71,-71
"467",467,0,0,6311709.021,529388.5633,7.279105186,5.090938091,-135,-157
"468",468,0,0,6311709.021,530613.5633,7.510865211,5.278384686,-256,-256
"469",469,0,0,6311709.021,531838.5633,7.510865211,5.278384686,-301,-303.5
"470",470,0,0,6311709.021,533063.5633,7.510865211,5.278384686,-325,-319
"471",471,0,0,6311709.021,534288.5633,7.510865211,5.278384686,-330,-331.5
"472",472,0,0,6311709.021,535513.5633,7.388669014,5.752024174,-337,-335.5
"473",473,0,0,6311709.021,536738.5633,7.388669014,5.752024174,-325,-325
"474",474,0,0,6311709.021,537963.5633,7.388669014,5.752024174,-316,-307
"475",475,0,0,6311709.021,539188.5633,7.388669014,5.752024174,-257,-268
"476",476,0,0,6312280.063,516328.1686,6.697955132,NA,-81,-37
"477",477,0,0,6312347.021,517138.5633,6.697955132,NA,-160,-213.5
"478",478,0,0,6312347.021,518363.5633,7.25372839,5.192373276,-491,-436
"479",479,0,0,6312347.021,519588.5633,7.25372839,5.192373276,-657,-671
"480",480,2.42427706933325,1,6312347.021,520813.5633,7.274085045,5.345247746,-703,-705.5
"481",481,0,0,6312347.021,522038.5633,7.274085045,5.345247746,-691,-694
"482",482,0,0,6312347.021,523263.5633,7.274085045,5.345247746,-589,-531.5
"483",483,0,0,6312347.021,524488.5633,7.274085045,5.345247746,-303,-343.5
"484",484,0,0,6312347.021,525713.5633,7.279105186,5.090938091,-137,-100
"485",485,0,0,6312347.021,526938.5633,7.279105186,5.090938091,-21,-20.5
"486",486,0,0,6312347.021,528163.5633,7.279105186,5.090938091,-62,-75
"487",487,0,0,6312347.021,529388.5633,7.279105186,5.090938091,-108,-126
"488",488,0,0,6312347.021,530613.5633,7.510865211,5.278384686,-218,-197.5
"489",489,0,0,6312347.021,531838.5633,7.510865211,5.278384686,-288,-293
"490",490,0,0,6312347.021,533063.5633,7.510865211,5.278384686,-316,-309.5
"491",491,0,0,6312347.021,534288.5633,7.510865211,5.278384686,-321,-322
"492",492,0,0,6312347.021,535513.5633,7.388669014,5.752024174,-330,-328
"493",493,0,0,6312347.021,536738.5633,7.388669014,5.752024174,-327,-327
"494",494,0,0,6312347.021,537963.5633,7.388669014,5.752024174,-320,-314.5
"495",495,0,0,6312347.021,539188.5633,7.388669014,5.752024174,-283,-290.5
"496",496,0,0,6312921.404,516473.2355,NA,NA,-125,-125
"497",497,0,0,6312985.021,517138.5633,NA,NA,-207,-264.5
"498",498,0,0,6312985.021,518363.5633,7.025331974,5.828404903,-530,-482
"499",499,0,0,6312985.021,519588.5633,7.025331974,5.828404903,-661,-661
"500",500,0,0,6312985.021,520813.5633,6.913230419,5.887671471,-694,-697.5
"501",501,0,0,6312985.021,522038.5633,6.913230419,5.887671471,-671,-671
"502",502,0,0,6312985.021,523263.5633,6.913230419,5.887671471,-566,-490.5
"503",503,0,0,6312985.021,524488.5633,6.913230419,5.887671471,-203,-203
"504",504,0,0,6312985.021,525713.5633,6.858999252,6.139988899,-68,-52
"505",505,0,0,6312985.021,526938.5633,6.858999252,6.139988899,-40,-19.5
"506",506,0,0,6312985.021,528163.5633,6.858999252,6.139988899,-69,-69
"507",507,0,0,6312985.021,529388.5633,6.858999252,6.139988899,-100,-109
"508",508,0,0,6312985.021,530613.5633,7.318771362,5.683192253,-176,-176
"509",509,0,0,6312985.021,531838.5633,7.318771362,5.683192253,-244,-253
"510",510,0,0,6312985.021,533063.5633,7.318771362,5.683192253,-287,-287
"511",511,0,0,6312985.021,534288.5633,7.318771362,5.683192253,-304,-304
"512",512,0,0,6312985.021,535513.5633,7.639793873,5.462130547,-322,-320
"513",513,0,0,6312985.021,536738.5633,7.639793873,5.462130547,-325,-325
"514",514,0,0,6312985.021,537963.5633,7.639793873,5.462130547,-321,-318.5
"515",515,0,0,6312985.021,539188.5633,7.639793873,5.462130547,-304,-304
"516",516,0,0,6313919.086,515250.9527,NA,NA,12,11
"517",517,0,0,6313750.088,516080.8831,NA,NA,5,5
"518",518,0,0,6313623.021,517138.5633,NA,NA,-207,-207
"519",519,0,0,6313623.021,518363.5633,7.025331974,5.828404903,-530,-530
"520",520,1.83794627541773,1,6313623.021,519588.5633,7.025331974,5.828404903,-661,-661
"521",521,0,0,6313623.021,520813.5633,6.913230419,5.887671471,-694,-697.5
"522",522,0,0,6313623.021,522038.5633,6.913230419,5.887671471,-671,-671
"523",523,0,0,6313623.021,523263.5633,6.913230419,5.887671471,-566,-490.5
"524",524,0,0,6313623.021,524488.5633,6.913230419,5.887671471,-203,-203
"525",525,0,0,6313623.021,525713.5633,6.858999252,6.139988899,-68,-68
"526",526,0,0,6313623.021,526938.5633,6.858999252,6.139988899,-40,-19.5
"527",527,0,0,6313623.021,528163.5633,6.858999252,6.139988899,-69,-69
"528",528,0,0,6313623.021,529388.5633,6.858999252,6.139988899,-100,-109
"529",529,0,0,6313623.021,530613.5633,7.318771362,5.683192253,-176,-176
"530",530,0,0,6313623.021,531838.5633,7.318771362,5.683192253,-244,-253
"531",531,0,0,6313623.021,533063.5633,7.318771362,5.683192253,-287,-280.5
"532",532,0,0,6313623.021,534288.5633,7.318771362,5.683192253,-304,-304
"533",533,0,0,6313623.021,535513.5633,7.639793873,5.462130547,-322,-320
"534",534,0,0,6313623.021,536738.5633,7.639793873,5.462130547,-325,-325
"535",535,0,0,6313623.021,537963.5633,7.639793873,5.462130547,-321,-318.5
"536",536,0,0,6313623.021,539188.5633,7.639793873,5.462130547,-304,-307.5
"537",537,0,0,6314296.05,515159.2536,NA,NA,10,11
"538",538,0,0,6314276.518,515895.3418,NA,NA,5,8.5
"539",539,0,0,6314261.021,517138.5633,NA,NA,-273,-327
"540",540,0,0,6314261.021,518363.5633,7.025331974,5.828404903,-570,-532
"541",541,0,0,6314261.021,519588.5633,7.025331974,5.828404903,-671,-679
"542",542,0,0,6314261.021,520813.5633,6.913230419,5.887671471,-680,-690
"543",543,0,0,6314261.021,522038.5633,6.913230419,5.887671471,-652,-652
"544",544,0,0,6314261.021,523263.5633,6.913230419,5.887671471,-488,-416.5
"545",545,0,0,6314261.021,524488.5633,6.913230419,5.887671471,-137,-189
"546",546,0,0,6314261.021,525713.5633,6.858999252,6.139988899,-10,-6
"547",547,0,0,6314261.021,526938.5633,6.858999252,6.139988899,-44,-35.5
"548",548,0,0,6314261.021,528163.5633,6.858999252,6.139988899,-65,-71
"549",549,0,0,6314261.021,529388.5633,6.858999252,6.139988899,-102,-97
"550",550,0,0,6314261.021,530613.5633,7.318771362,5.683192253,-144,-129
"551",551,0,0,6314261.021,531838.5633,7.318771362,5.683192253,-203,-213.5
"552",552,0,0,6314261.021,533063.5633,7.318771362,5.683192253,-258,-249.5
"553",553,0,0,6314261.021,534288.5633,7.318771362,5.683192253,-287,-293
"554",554,0,0,6314261.021,535513.5633,7.639793873,5.462130547,-317,-313.5
"555",555,0,0,6314261.021,536738.5633,7.639793873,5.462130547,-323,-323
"556",556,0,0,6314261.021,537963.5633,7.639793873,5.462130547,-324,-323
"557",557,0,0,6314261.021,539188.5633,7.639793873,5.462130547,-319,-321.5
"558",558,0,0,6314684.368,515184.976,NA,NA,118,74
"559",559,0,0,6314857.413,516010.9304,NA,NA,-39,-39
"560",560,0,0,6314899.021,517138.5633,NA,NA,-310,-368
"561",561,0,0,6314899.021,518363.5633,7.025331974,5.828404903,-590,-561.5
"562",562,2.14776309658026,2,6314899.021,519588.5633,7.025331974,5.828404903,-665,-668.5
"563",563,0,0,6314899.021,520813.5633,6.913230419,5.887671471,-650,-661
"564",564,0,0,6314899.021,522038.5633,6.913230419,5.887671471,-591,-591
"565",565,0,0,6314899.021,523263.5633,6.913230419,5.887671471,-429,-375
"566",566,0,0,6314899.021,524488.5633,6.913230419,5.887671471,-142,-184.5
"567",567,0,0,6314899.021,525713.5633,6.858999252,6.139988899,-35,-26.5
"568",568,0,0,6314899.021,526938.5633,6.858999252,6.139988899,-54,-49.5
"569",569,0,0,6314899.021,528163.5633,6.858999252,6.139988899,-58,-58
"570",570,0,0,6314899.021,529388.5633,6.858999252,6.139988899,-87,-81.5
"571",571,0,0,6314899.021,530613.5633,7.318771362,5.683192253,-123,-123
"572",572,0,0,6314899.021,531838.5633,7.318771362,5.683192253,-169,-179
"573",573,0,0,6314899.021,533063.5633,7.318771362,5.683192253,-226,-216.5
"574",574,0,0,6314899.021,534288.5633,7.318771362,5.683192253,-270,-270
"575",575,0,0,6314899.021,535513.5633,7.639793873,5.462130547,-315,-309.5
"576",576,0,0,6314899.021,536738.5633,7.639793873,5.462130547,-320,-320
"577",577,0,0,6314899.021,537963.5633,7.639793873,5.462130547,-329,-328
"578",578,0,0,6314899.021,539188.5633,7.639793873,5.462130547,-327,-327
"579",579,0,0,6315527.27,516279.7021,NA,NA,-190,-190
"580",580,0,0,6315537.021,517138.5633,NA,NA,-310,-310
"581",581,0,0,6315537.021,518363.5633,7.025331974,5.828404903,-590,-590
"582",582,0,0,6315537.021,519588.5633,7.025331974,5.828404903,-665,-665
"583",583,0,0,6315537.021,520813.5633,6.913230419,5.887671471,-650,-650
"584",584,0,0,6315537.021,522038.5633,6.913230419,5.887671471,-591,-591
"585",585,0,0,6315537.021,523263.5633,6.913230419,5.887671471,-429,-375
"586",586,0,0,6315537.021,524488.5633,6.913230419,5.887671471,-142,-142
"587",587,0,0,6315537.021,525713.5633,6.858999252,6.139988899,-35,-35
"588",588,0,0,6315537.021,526938.5633,6.858999252,6.139988899,-54,-54
"589",589,0,0,6315537.021,528163.5633,6.858999252,6.139988899,-58,-58
"590",590,0,0,6315537.021,529388.5633,6.858999252,6.139988899,-87,-81.5
"591",591,0,0,6315537.021,530613.5633,7.318771362,5.683192253,-123,-123
"592",592,0,0,6315537.021,531838.5633,7.318771362,5.683192253,-169,-179
"593",593,0,0,6315537.021,533063.5633,7.318771362,5.683192253,-226,-226
"594",594,0,0,6315537.021,534288.5633,7.318771362,5.683192253,-270,-270
"595",595,0,0,6315537.021,535513.5633,7.639793873,5.462130547,-315,-309.5
"596",596,0,0,6315537.021,536738.5633,7.639793873,5.462130547,-320,-320
"597",597,0,0,6315537.021,537963.5633,7.639793873,5.462130547,-329,-328
"598",598,0,0,6315537.021,539188.5633,7.639793873,5.462130547,-327,-327
"599",599,0,0,6316178.006,516278.6536,NA,NA,-218,-102.5
"600",600,0,0,6316175.021,517138.5633,NA,NA,-348,-410
"601",601,0,0,6316175.021,518363.5633,7.025331974,5.828404903,-625,-608
"602",602,0,0,6316175.021,519588.5633,7.025331974,5.828404903,-664,-661
"603",603,0,0,6316175.021,520813.5633,6.913230419,5.887671471,-616,-632
"604",604,0,0,6316175.021,522038.5633,6.913230419,5.887671471,-538,-538
"605",605,0,0,6316175.021,523263.5633,6.913230419,5.887671471,-377,-336
"606",606,0,0,6316175.021,524488.5633,6.913230419,5.887671471,-145,-178
"607",607,0,0,6316175.021,525713.5633,6.858999252,6.139988899,-66,-65
"608",608,0,0,6316175.021,526938.5633,6.858999252,6.139988899,-67,-74
"609",609,0,0,6316175.021,528163.5633,6.858999252,6.139988899,-46,-49
"610",610,0,0,6316175.021,529388.5633,6.858999252,6.139988899,-73,-66
"611",611,0,0,6316175.021,530613.5633,7.318771362,5.683192253,-105,-96
"612",612,0,0,6316175.021,531838.5633,7.318771362,5.683192253,-138,-147
"613",613,0,0,6316175.021,533063.5633,7.318771362,5.683192253,-193,-183
"614",614,0,0,6316175.021,534288.5633,7.318771362,5.683192253,-250,-265.5
"615",615,0,0,6316175.021,535513.5633,7.639793873,5.462130547,-309,-302.5
"616",616,0,0,6316175.021,536738.5633,7.639793873,5.462130547,-314,-318.5
"617",617,0,0,6316175.021,537963.5633,7.639793873,5.462130547,-326,-327
"618",618,0,0,6316175.021,539188.5633,7.639793873,5.462130547,-332,-331.5
"619",619,0,0,6316792.995,516314.8024,NA,NA,-247,-122.5
"620",620,0,0,6316813.021,517138.5633,NA,NA,-382,-440
"621",621,0,0,6316813.021,518363.5633,7.025331974,5.828404903,-634,-613
"622",622,0,0,6316813.021,519588.5633,7.025331974,5.828404903,-654,-644.5
"623",623,0,0,6316813.021,520813.5633,6.913230419,5.887671471,-575,-592.5
"624",624,0,0,6316813.021,522038.5633,6.913230419,5.887671471,-442,-442
"625",625,0,0,6316813.021,523263.5633,6.913230419,5.887671471,-312,-284
"626",626,0,0,6316813.021,524488.5633,6.913230419,5.887671471,-97,-135
"627",627,0,0,6316813.021,525713.5633,6.858999252,6.139988899,-39,-43
"628",628,0,0,6316813.021,526938.5633,6.858999252,6.139988899,-66,-65
"629",629,0,0,6316813.021,528163.5633,6.858999252,6.139988899,-35,-37
"630",630,0,0,6316813.021,529388.5633,6.858999252,6.139988899,-62,-55
"631",631,0,0,6316813.021,530613.5633,7.318771362,5.683192253,-86,-86
"632",632,0,0,6316813.021,531838.5633,7.318771362,5.683192253,-112,-119.5
"633",633,0,0,6316813.021,533063.5633,7.318771362,5.683192253,-158,-148.5
"634",634,0,0,6316813.021,534288.5633,7.318771362,5.683192253,-208,-225
"635",635,0,0,6316813.021,535513.5633,7.639793873,5.462130547,-282,-277
