"","grid_ID","cell_length","cell_area","dist_shore_m","num_trks","trk_length_sum_m","trk_length_sum_km","stand_trk_length_m"
"497",497,3726,781550,663.862069104,0,0,0,0
"498",498,3726,781550,1780.74506893,0,0,0,0
"499",499,3726,781550,2810.36130841,0,0,0,0
"500",500,3726,781550,3953.03154137,2,1318.62051922,1.31862051922,0.00168718638502975
"501",501,3726,781550,5133.8130128,2,1372.8215793,1.3728215793,0.00175653711125328
"502",502,3726,781550,6075.99582551,0,0,0,0
"503",503,3726,781550,6131.75219647,0,0,0,0
"504",504,3726,781550,6392.53862497,0,0,0,0
"505",505,3726,781550,6734.57830985,0,0,0,0
"506",506,3726,781550,6933.88403589,0,0,0,0
"507",507,3726,781550,7303.08382745,0,0,0,0
"508",508,3726,781550,7238.92354405,0,0,0,0
"509",509,3726,781550,7201.41012819,0,0,0,0
"510",510,3726,781550,7343.9997189,0,0,0,0
"511",511,3726,781550,7681.77101377,0,0,0,0
"512",512,3726,781550,8190.61230585,0,0,0,0
"513",513,3726,781550,7941.88141698,0,0,0,0
"514",514,3726,781550,7539.2478088,0,0,0,0
"515",515,3726,781550,7194.92494166,0,0,0,0
"516",516,374.243668144,5171.33284932,20.8786118375,0,0,0,0
"517",517,2725.53037336,106038.780285,0,0,0,0,0
"518",518,3726,781550,708.12842665,0,0,0,0
"519",519,3726,781550,1929.8621216,0,0,0,0
"520",520,3726,781550,3136.02609986,0,0,0,0
"521",521,3726,781550,4190.82180273,3,1677.59844665,1.67759844665,0.00214650175503807
"522",522,3726,781550,5319.07558374,2,1003.0500979,1.0030500979,0.00128341129537458
"523",523,3726,781550,5438.60247494,0,0,0,0
"524",524,3726,781550,5498.68475817,0,0,0,0
"525",525,3726,781550,5788.06523309,0,0,0,0
"526",526,3726,781550,6098.51854493,0,0,0,0
"527",527,3726,781550,6317.92143466,0,0,0,0
"528",528,3726,781550,6679.30869611,0,0,0,0
"529",529,3726,781550,6601.76141588,0,0,0,0
"530",530,3726,781550,6563.77989492,0,0,0,0
"531",531,3726,781550,6719.91298647,0,0,0,0
"532",532,3726,781550,7087.48930035,0,0,0,0
"533",533,3726,781550,7636.03487546,0,0,0,0
"534",534,3726,781550,8329.87410806,0,0,0,0
"535",535,3726,781550,8149.84418385,0,0,0,0
"536",536,3726,781550,7819.29561827,0,0,0,0
"537",537,1760.30512476,172383.702982,154.946364281,0,0,0,0
"538",538,3902.91368608,738306.129688,313.046917881,0,0,0,0
"539",539,3726,781550,761.403992386,0,0,0,0
"540",540,3726,781550,1976.45493192,0,0,0,0
"541",541,3726,781550,3198.15510266,0,0,0,0
"542",542,3726,781550,4419.88879761,3,2025.80417133,2.02580417133,0.00259203399824707
"543",543,3726,781550,5016.75278737,1,645.752649172,0.645752649172,0.000826246112432986
"544",544,3726,781550,4801.37027204,0,0,0,0
"545",545,3726,781550,4866.90570492,0,0,0,0
"546",546,3726,781550,5191.62173249,0,0,0,0
"547",547,3726,781550,5462.91130023,0,0,0,0
"548",548,3726,781550,5706.8031932,0,0,0,0
"549",549,3726,781550,6046.19594041,0,0,0,0
"550",550,3726,781550,5964.59928771,0,0,0,0
"551",551,3726,781550,5926.22925506,0,0,0,0
"552",552,3726,781550,6098.70619232,0,0,0,0
"553",553,3726,781550,6501.49915459,0,0,0,0
"554",554,3726,781550,7095.49260403,0,0,0,0
"555",555,3726,781550,7837.33304962,0,0,0,0
"556",556,3726,781550,8689.23548809,0,0,0,0
"557",557,3726,781550,8445.70370163,0,0,0,0
"558",558,943.654468588,52191.3696072,108.753624895,0,0,0,0
"559",559,3484.41778107,622574.205092,314.443378637,0,0,0,0
"560",560,3726,781550,1088.7934706,0,0,0,0
"561",561,3726,781550,2124.17261067,0,0,0,0
"562",562,3726,781550,3292.4151224,1,580.739758344,0.580739758344,0.000743061555043183
"563",563,3726,781550,4491.00605616,3,1440.61478959,1.44061478959,0.00184327911149639
"564",564,3726,781550,4410.96997704,1,645.692622269,0.645692622269,0.000826169307490244
"565",565,3726,781550,4164.3731939,0,0,0,0
"566",566,3726,781550,4236.99141035,0,0,0,0
"567",567,3726,781550,4606.32839516,0,0,0,0
"568",568,3726,781550,4827.93530461,0,0,0,0
"569",569,3726,781550,5102.27029049,0,0,0,0
"570",570,3726,781550,5414.23069712,0,0,0,0
"571",571,3726,781550,5327.43715954,0,0,0,0
"572",572,3726,781550,5288.78699307,0,0,0,0
"573",573,3726,781550,5481.35858112,0,0,0,0
"574",574,3726,781550,5926.26070399,0,0,0,0
"575",575,3726,781550,6572.44931273,0,0,0,0
"576",576,3726,781550,7367.14761663,0,0,0,0
"577",577,3726,781550,8267.64102039,0,0,0,0
"578",578,3726,781550,9073.72724218,0,0,0,0
"579",579,2435.63055036,312173.786299,217.207955976,0,0,0,0
"580",580,3726,781550,1075.53334705,0,0,0,0
"581",581,3726,781550,2299.09537791,0,0,0,0
"582",582,3726,781550,3501.4026504,1,653.070851587,0.653070851587,0.000835609815862069
"583",583,3726,781550,4435.70668411,3,1976.65344571,1.97665344571,0.0025291452187448
"584",584,3726,781550,3815.70330963,1,35.2134226497,0.0352134226497,4.5055879533875e-05
"585",585,3726,781550,3527.7386109,0,0,0,0
"586",586,3726,781550,3609.9181822,0,0,0,0
"587",587,3726,781550,4037.03781935,0,0,0,0
"588",588,3726,781550,4193.87729159,0,0,0,0
"589",589,3726,781550,4506.936197,0,0,0,0
"590",590,3726,781550,4783.86775877,0,0,0,0
"591",591,3726,781550,4690.27503137,0,0,0,0
"592",592,3726,781550,4651.49766555,0,0,0,0
"593",593,3726,781550,4869.33820651,0,0,0,0
"594",594,3726,781550,5365.23332262,0,0,0,0
"595",595,3726,781550,6071.42920925,0,0,0,0
"596",596,3726,781550,6923.87367589,0,0,0,0
"597",597,3726,781550,7875.21750281,0,0,0,0
"598",598,3726,781550,8893.78011609,0,0,0,0
"599",599,2254.1592129,315606.417783,247.681662917,0,0,0,0
"600",600,3726,781550,1106.4373636,0,0,0,0
"601",601,3726,781550,2329.99939446,0,0,0,0
"602",602,3726,781550,3531.63089025,3,1184.40623461,1.18440623461,0.00151545804441175
"603",603,3726,781550,3948.73617709,3,1466.98400881,1.46698400881,0.00187701875607447
"604",604,3726,781550,3236.76000901,0,0,0,0
"605",605,3726,781550,2891.70595248,0,0,0,0
"606",606,3726,781550,2987.47558198,0,0,0,0
"607",607,3726,781550,3491.58637666,0,0,0,0
"608",608,3726,781550,3561.22762095,0,0,0,0
"609",609,3726,781550,3916.49458968,0,0,0,0
"610",610,3726,781550,4155.83630876,0,0,0,0
"611",611,3726,781550,4053.11290319,0,0,0,0
"612",612,3726,781550,4014.43410796,0,0,0,0
"613",613,3726,781550,4264.93906685,0,0,0,0
"614",614,3726,781550,4823.37840945,0,0,0,0
"615",615,3726,781550,5598.3482669,0,0,0,0
"616",616,3726,781550,6513.0083183,0,0,0,0
"617",617,3726,781550,7516.53519855,0,0,0,0
"618",618,3726,781550,8577.79548764,0,0,0,0
"619",619,2130.27237646,266418.9748,205.119166892,0,0,0,0
"620",620,3726,781550,1000.13816127,0,0,0,0
"621",621,3726,781550,2189.52519551,0,0,0,0
"622",622,3726,781550,3379.52402991,3,2015.24351717,2.01524351717,0.00257852154970251
"623",623,3726,781550,3510.50267128,1,643.788043535,0.643788043535,0.000823732382489924
"624",624,3726,781550,2684.72102177,0,0,0,0
"625",625,3726,781550,2256.78419979,0,0,0,0
"626",626,3726,781550,2373.30980358,0,0,0,0
"627",627,3726,781550,2977.78655849,0,0,0,0
"628",628,3726,781550,2930.89842874,0,0,0,0
"629",629,3726,781550,3333.19916546,0,0,0,0
"630",630,3726,781550,3531.38048319,0,0,0,0
"631",631,3726,781550,3415.95077502,0,0,0,0
"632",632,3726,781550,3377.72406832,0,0,0,0
"633",633,3726,781550,3671.92645875,0,0,0,0
"634",634,3726,781550,4307.93662387,0,0,0,0
"635",635,3726,781550,5160.89546417,0,0,0,0
"636",636,3726,781550,6141.05984573,0,0,0,0
"637",637,3726,781550,7196.64088764,0,0,0,0
"638",638,3726,781550,8298.91041658,0,0,0,0
"639",639,1868.00129338,172229.274463,124.871895142,0,0,0,0
"640",640,3726,781550,852.98669383,0,0,0,0
"641",641,3726,781550,2073.90714906,0,0,0,0
"642",642,3726,781550,3297.85467023,3,2008.32048894,2.00832048894,0.00256966347506877
"643",643,3726,781550,3132.31444033,1,643.262848216,0.643262848216,0.000823060390526518
"644",644,3726,781550,2180.1207704,0,0,0,0
"645",645,3726,781550,1624.27661845,0,0,0,0
"646",646,3726,781550,1776.02829216,0,0,0,0
"647",647,3726,781550,2364.13286837,0,0,0,0
"648",648,3726,781550,2304.79435763,0,0,0,0
"649",649,3726,781550,2698.34114114,0,0,0,0
"650",650,3726,781550,2912.80085293,0,0,0,0
"651",651,3726,781550,2778.78864685,0,0,0,0
"652",652,3726,781550,2741.6138598,0,0,0,0
"653",653,3726,781550,3096.84849372,0,0,0,0
"654",654,3726,781550,3829.58804962,0,0,0,0
"655",655,3726,781550,4768.88547426,0,0,0,0
"656",656,3726,781550,5815.50021094,0,0,0,0
"657",657,3726,781550,6920.91516638,0,0,0,0
"658",658,3726,781550,8060.97641585,0,0,0,0
"659",659,1860.72521656,168150.199704,117.496646115,0,0,0,0
"660",660,3726,781550,862.220765821,0,0,0,0
"661",661,3726,781550,2086.62170756,0,0,0,0
"662",662,3726,781550,3311.0226493,3,2005.48495856,2.00548495856,0.00256603538936728
"663",663,3726,781550,2804.4897085,1,643.067581414,0.643067581414,0.000822810544960655
"664",664,3726,781550,1763.21429965,0,0,0,0
"665",665,3726,781550,998.780327214,0,0,0,0
"666",666,3726,781550,1220.67258729,0,0,0,0
"667",667,3726,781550,1767.8019263,0,0,0,0
"668",668,3726,781550,1687.62450276,0,0,0,0
"669",669,3726,781550,2063.89284899,0,0,0,0
"670",670,3726,781550,2304.83350823,0,0,0,0
"671",671,3726,781550,2141.62651868,0,0,0,0
"672",672,3726,781550,2106.6469165,0,0,0,0
"673",673,3726,781550,2551.85917864,0,0,0,0
"674",674,3726,781550,3404.0063608,0,0,0,0
"675",675,3726,781550,4434.38646728,0,0,0,0
"676",676,3726,781550,5544.50695535,0,0,0,0
"677",677,3726,781550,6694.81750421,0,0,0,0
"678",678,3726,781550,7583.58413604,0,0,0,0
"679",679,2726.4662864,343655.110738,168.654239449,0,0,0,0
"680",680,3726,781550,996.568111716,0,0,0,0
"681",681,3726,781550,2163.41580719,1,118.141163859,0.118141163859,0.000151162643284499
"682",682,3726,781550,3361.8188953,3,1902.77302787,1.90277302787,0.00243461458367347
"683",683,3726,781550,2594.20217484,1,642.416073167,0.642416073167,0.000821976934510908
"684",684,3726,781550,1424.93077182,0,0,0,0
"685",685,3726,781550,413.446188554,0,0,0,0
"686",686,3726,781550,799.934144882,0,0,0,0
"687",687,3726,781550,1214.58267812,0,0,0,0
"688",688,3726,781550,1090.63384059,0,0,0,0
"689",689,3726,781550,1432.60269099,0,0,0,0
"690",690,3726,781550,1718.77694669,0,0,0,0
"691",691,3726,781550,1504.46439051,0,0,0,0
"692",692,3726,781550,1474.3011583,0,0,0,0
"693",693,3726,781550,2060.96771982,0,0,0,0
"694",694,3726,781550,3053.3362047,0,0,0,0
"695",695,3726,781550,4171.25712654,0,0,0,0
"696",696,3726,781550,5336.39954019,0,0,0,0
"697",697,3726,781550,6364.56027259,0,0,0,0
"698",698,3726,781550,7084.51627406,0,0,0,0
"699",699,3021.87680081,514925.86601,361.066960775,0,0,0,0
"700",700,3726,781550,1244.3321902,0,0,0,0
"701",701,3726,781550,2359.84205493,2,971.641865703,0.971641865703,0.00124322419001088
"702",702,3726,781550,3523.06093078,2,1047.6361446,1.0476361446,0.00134045952862901
"703",703,3726,781550,2531.54010888,1,642.337979873,0.642337979873,0.00082187701346427
"704",704,3726,781550,1307.37833215,0,0,0,0
"705",705,4369.50157686,534545.927032,266.5648691,0,0,0,0
"706",706,3602.28286355,753440.202718,567.764159407,0,0,0,0
"707",707,3726,781550,799.616478919,0,0,0,0
"708",708,3726,781550,502.815414974,0,0,0,0
"709",709,3726,781550,811.871448177,0,0,0,0
"710",710,3726,781550,1187.46424488,0,0,0,0
"711",711,3726,781550,867.302262336,0,0,0,0
"712",712,3726,781550,850.443754705,0,0,0,0
"713",713,3726,781550,1672.50668659,0,0,0,0
"714",714,3726,781550,2805.80695228,0,0,0,0
"715",715,3726,781550,3993.62951339,0,0,0,0
"716",716,3726,781550,5198.73549308,0,0,0,0
"717",717,3726,781550,5831.0666222,0,0,0,0
"718",718,3726,781550,6607.25227555,0,0,0,0
"719",719,2143.59614432,180844.84356,131.591684952,0,0,0,0
"720",720,3494.74114146,680016.260027,384.65503181,0,0,0,0
"721",721,3726,781550,1433.97999304,0,0,0,0
"722",722,3726,781550,2618.0361844,2,1353.47873522,1.35347873522,0.00173178777457616
"723",723,3726,781550,3727.40894574,1,640.918634891,0.640918634891,0.000820060949255966
"724",724,3726,781550,2627.08844955,1,642.386079165,0.642386079165,0.000821938556925341
"725",725,3726,781550,1483.95973742,0,0,0,0
"726",726,3300.61876707,662670.742487,532.482293802,0,0,0,0
"727",727,3194.71015922,593783.4419,430.125206097,0,0,0,0
"728",728,3726,781550,751.101586915,0,0,0,0
"729",729,4807.23091383,609661.013605,256.887324925,0,0,0,0
"730",730,3974.2726117,765599.140541,285.227707541,0,0,0,0
"731",731,3726,781550,704.477726064,0,0,0,0
"732",732,3631.94373078,681167.780073,271.071102463,0,0,0,0
"733",733,3992.06980098,744148.554674,320.927705817,0,0,0,0
"734",734,3726,781550,1470.05349945,0,0,0,0
"735",735,3726,781550,2690.04299743,0,0,0,0
"736",736,3726,781550,3913.16436721,0,0,0,0
"737",737,3726,781550,4650.55298513,0,0,0,0
"738",738,3726,781550,5320.63308653,0,0,0,0
"739",739,3726,781550,6134.77970372,0,0,0,0
"740",740,1425.73016247,119979.992044,156.213105636,0,0,0,0
"741",741,3638.33026446,602197.192384,219.4612996,0,0,0,0
"742",742,3726,781550,806.054745796,0,0,0,0
"743",743,3726,781550,1690.69942236,0,0,0,0
"744",744,3726,781550,2808.82742498,2,1318.51250159,1.31851250159,0.00168704817553579
"745",745,3726,781550,3961.31222423,1,640.608550176,0.640608550176,0.000819664193175101
"746",746,3726,781550,2865.06197501,1,642.615948383,0.642615948383,0.000822232676582432
"747",747,3726,781550,1661.81638331,0,0,0,0
"748",748,3462.63024287,686822.81347,525.826656165,0,0,0,0
"749",749,2595.4449773,407439.502064,306.135401614,0,0,0,0
"750",750,3726,781550,623.837644173,0,0,0,0
"751",751,4167.04678382,504417.3464,77.6511278156,0,0,0,0
"752",752,4614.94250704,636017.153917,138.74655201,0,0,0,0
"753",753,3488.59566825,660040.414688,451.642686599,0,0,0,0
"754",754,1777.11494899,118842.982925,94.3123977518,0,0,0,0
"755",755,3614.00428576,763053.815795,501.351083859,0,0,0,0
"756",756,3726,781550,1496.90954012,0,0,0,0
"757",757,3726,781550,2689.05391353,0,0,0,0
"758",758,3726,781550,3556.93146176,0,0,0,0
"759",759,3726,781550,4092.61891172,0,0,0,0
"760",760,3726,781550,4839.10912217,0,0,0,0
"761",761,3726,781550,5662.3071319,0,0,0,0
"762",762,1698.43155082,83060.1670392,10.1872500042,0,0,0,0
"763",763,3726,781550,683.194719879,0,0,0,0
"764",764,3726,781550,1908.18100113,0,0,0,0
"765",765,3726,781550,3071.34687604,2,1298.61397345,1.29861397345,0.00166158783628687
"766",766,3726,781550,4181.94063521,1,641.235086587,0.641235086587,0.000820465851944213
"767",767,3726,781550,2978.1133494,1,642.371251711,0.642371251711,0.000821919585069413
"768",768,3726,781550,1774.28606358,0,0,0,0
"769",769,3642.49939895,759035.469933,588.274622499,0,0,0,0
"770",770,1661.03335908,78090.0451718,62.9352049618,0,0,0,0
"771",771,3486.24652542,531416.660429,128.345266974,0,0,0,0
"772",772,3698.10252267,385863.596966,0,0,0,0,0
"773",773,4129.6554313,414082.875558,0,0,0,0,0
"774",774,2186.74469562,165136.704611,102.395863597,0,0,0,0
"775",775,1355.1331364,119873.150463,175.164840421,0,0,0,0
"776",776,3918.66345629,605677.42088,296.837199554,0,0,0,0
"777",777,3726,781550,1405.77823782,0,0,0,0
"778",778,3726,781550,2467.74972228,0,0,0,0
"779",779,3726,781550,2976.57162486,0,0,0,0
"780",780,3726,781550,3561.6715241,0,0,0,0
"781",781,3726,781550,4366.63655034,0,0,0,0
"782",782,3726,781550,5189.83456008,0,0,0,0
"783",783,2595.78525534,334631.836186,181.654829839,0,0,0,0
"784",784,3726,781550,883.167406836,0,0,0,0
"785",785,3726,781550,2013.72633012,0,0,0,0
"786",786,3726,781550,3198.55333556,2,1291.61600519,1.29161600519,0.00165263387523511
"787",787,3726,781550,4300.04642118,2,1118.63016372,1.11863016372,0.00143129699151686
"788",788,3726,781550,3096.21913536,1,642.504014618,0.642504014618,0.000822089456359798
"789",789,3726,781550,1892.39184955,0,0,0,0
"790",790,3726,781550,688.564563737,0,0,0,0
"791",791,1463.96338356,56311.203933,50.0610964484,0,0,0,0
"792",792,1760.39176477,144396.455976,165.531644868,0,0,0,0
"793",793,2719.84038788,409435.9896,268.37874222,0,0,0,0
"794",794,2742.34988519,474014.545544,374.387910495,0,0,0,0
"795",795,3726,781550,1328.58685297,0,0,0,0
"796",796,3726,781550,1887.38988538,0,0,0,0
"797",797,3726,781550,2396.21178796,0,0,0,0
"798",798,3726,781550,3070.96596878,0,0,0,0
"799",799,3726,781550,3894.16397852,0,0,0,0
"800",800,3726,781550,4646.26078741,0,0,0,0
"801",801,2627.74327188,324685.227041,157.905349261,0,0,0,0
"802",802,3726,781550,969.615671551,0,0,0,0
"803",803,3726,781550,2128.69182955,0,0,0,0
"804",804,3726,781550,3330.58047238,3,1603.24522045,1.60324522045,0.00205136615757149
"805",805,3726,781550,4304.22096285,2,971.559800625,0.971559800625,0.00124311918703218
"806",806,3726,781550,3125.72939531,1,643.970247136,0.643970247136,0.000823965513576867
"807",807,3726,781550,1947.23782778,0,0,0,0
"808",808,3726,781550,768.746260239,0,0,0,0
"809",809,1539.96740843,101591.691818,106.335725396,0,0,0,0
"810",810,1212.17115235,52382.1045699,70.6169240362,0,0,0,0
"811",811,2872.9730897,516030.145151,355.700754088,0,0,0,0
"812",812,2423.45049883,359875.762856,275.459692695,0,0,0,0
"813",813,3726,781550,798.208145894,0,0,0,0
"814",814,3726,781550,1307.03004848,0,0,0,0
"815",815,3726,781550,1821.94227396,0,0,0,0
"816",816,3726,781550,2598.49339696,0,0,0,0
"817",817,3726,781550,3421.69140669,0,0,0,0
"818",818,3726,781550,4115.66155855,0,0,0,0
"819",819,2154.38803913,211147.984601,128.864027511,0,0,0,0
"820",820,3726,781550,849.695117274,0,0,0,0
"821",821,3726,781550,2069.34027413,0,0,0,0
"822",822,3726,781550,3292.96318654,3,1928.56414667,1.92856414667,0.0024676145437528
"823",823,3726,781550,4131.88822864,1,640.608612823,0.640608612823,0.00081966427333248
"824",824,3726,781550,2951.60014009,1,644.520997265,0.644520997265,0.000824670203141194
"825",825,3726,781550,1773.10857255,0,0,0,0
"826",826,3652.89509143,768841.261916,604.895986699,0,0,0,0
"827",827,786.809591091,16270.8306921,30.811927733,0,0,0,0
"828",828,2152.13221869,255361.179182,180.958931964,0,0,0,0
"829",829,1150.71917375,64957.2396844,101.143881422,0,0,0,0
"830",830,3444.93349432,640271.81592,289.949577026,0,0,0,0
"831",831,3726,781550,726.670211579,0,0,0,0
"832",832,3726,781550,1302.8228154,0,0,0,0
"833",833,3726,781550,2126.02082513,0,0,0,0
"834",834,3726,781550,2941.14740348,0,0,0,0
"835",835,3726,781550,3619.90177,0,0,0,0
"836",836,2250.56047369,310882.1518,243.63577707,0,0,0,0
"837",837,3726,781550,1099.76182178,0,0,0,0
"838",838,3726,781550,2201.6124625,1,466.329449213,0.466329449213,0.000596672572724714
"839",839,3726,781550,3377.65226346,3,1458.44871814,1.45844871814,0.00186609777767257
"840",840,3726,781550,4023.7742455,1,640.851941282,0.640851941282,0.000819975614205105
"841",841,3726,781550,2806.30751521,1,645.398116048,0.645398116048,0.000825792484227497
"842",842,3726,781550,1600.37950533,0,0,0,0
"843",843,3400.34235522,669633.3479,506.117956258,0,0,0,0
"844",844,98.0299579921,405.352474628,8.19089503395,0,0,0,0
"845",845,1120.420139,43871.748258,60.6931185433,0,0,0,0
"846",846,3384.2434563,571649.631621,248.783680343,0,0,0,0
"847",847,3726,781550,830.350243574,0,0,0,0
"848",848,3726,781550,1653.54825331,0,0,0,0
"849",849,3726,781550,2374.69420338,0,0,0,0
"850",850,3726,781550,3175.3418059,0,0,0,0
"851",851,2390.27139827,328043.161289,225.501923711,0,0,0,0
"852",852,3726,781550,1096.51264371,0,0,0,0
"853",853,3726,781550,2321.50169683,1,645.058284743,0.645058284743,0.000825357667126863
"854",854,3726,781550,3546.49801592,2,1279.4154886,1.2794154886,0.00163702320849594
"855",855,3726,781550,3919.42223601,2,905.243493603,0.905243493603,0.00115826689732327
"856",856,3726,781550,2750.96681462,1,382.717930626,0.382717930626,0.000489690909891882
"857",857,3726,781550,1560.94590416,0,0,0,0
"858",858,3184.59614279,605584.954862,474.016638289,0,0,0,0
"859",859,884.811487849,33468.9926287,60.8383341666,0,0,0,0
"860",860,3485.62568121,697077.56788,412.958013595,0,0,0,0
"861",861,3726,781550,1181.07568148,0,0,0,0
"862",862,3726,781550,1852.66492369,0,0,0,0
"863",863,3726,781550,2779.95812648,0,0,0,0
"864",864,501.963623166,14283.6462913,48.1949708519,0,0,0,0
"865",865,765.552058658,32831.9625923,75.3588389673,0,0,0,0
"866",866,2783.19257193,465851.65,343.40997038,0,0,0,0
"867",867,3726,781550,1250.83728072,0,0,0,0
"868",868,3726,781550,2405.70958556,1,646.725202669,0.646725202669,0.000827490503063144
"869",869,3726,781550,3602.18220785,2,1279.4487357,1.2794487357,0.0016370657484486
"870",870,3726,781550,3727.82345244,2,1288.83995412,1.28883995412,0.00164908189382637
"871",871,3726,781550,2559.36803105,0,0,0,0
"872",872,3726,781550,1390.91260965,0,0,0,0
"873",873,2998.31935617,539570.9231,405.238597158,0,0,0,0
"874",874,2471.34996906,281977.7851,179.819011218,0,0,0,0
"875",875,3726,781550,683.801113327,0,0,0,0
"876",876,3726,781550,1428.16318373,0,0,0,0
"877",877,3726,781550,2208.42014555,0,0,0,0
"878",878,2116.25704608,248453.254325,212.300745213,0,0,0,0
"879",879,3538.50724359,282865.073201,69.5322677779,0,0,0,0
"880",880,2418.01848012,313055.0522,211.64553665,0,0,0,0
"881",881,3281.04937193,624667.9692,458.523465719,0,0,0,0
"882",882,3726,781550,1482.73924608,0,0,0,0
"883",883,3726,781550,2623.95040563,2,836.455315685,0.836455315685,0.00107025182737509
"884",884,3726,781550,3766.67932538,2,1280.52132528,1.28052132528,0.00163843813611413
"885",885,3726,781550,3536.22466887,2,1289.97360555,1.28997360555,0.00165053241065831
"886",886,3726,781550,2367.76924748,0,0,0,0
"887",887,3726,781550,1199.31382608,0,0,0,0
"888",888,2596.5778862,411415.3846,310.029854107,0,0,0,0
